eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1470,18.25,17.92,17.83,17.36,17.7,17.41
2016-01-01,1470,17.26,17.22,17.31,17.72,17.69,18.25
2015-01-01,1470,17.78,17.3,19.06,14.83,15.8,17.26
2014-01-01,1470,15.14,14.84,14.84,15.92,17.47,17.78
2013-01-01,1470,10.5,10.5,11.19,12.71,12.58,15.14
2012-01-01,1470,10.92,10.62,10.96,10.07,10.54,10.5
2011-01-01,1470,10.02,10.27,10.78,10.02,9.51,10.92
2010-01-01,1470,7.88,8.47,10.06,7.93,9.01,10.02
2009-01-01,1470,7.54,7.46,7.41,5.23,6.12,7.88
2008-01-01,1470,5.37,5.45,5.06,5.94,6.16,7.54
2007-01-01,1470,4.49,4.91,4.78,5.2,5.2,5.37
2006-01-01,1470,3.92,3.76,4.28,3.59,3.36,4.49
2005-01-01,1470,3.27,3.12,3.3,2.92,2.9,3.92
2004-01-01,1470,4.99,5.49,5.37,4.78,4.36,3.27
2003-01-01,1470,5.79,5.7,4.95,5.45,4.57,4.99
2002-01-01,1470,6.79,7.09,6.0,6.29,6.54,5.79
2001-01-01,1470,6.21,6.04,5.87,5.12,5.7,6.79
2000-01-01,1470,13.86,13.79,11.71,10.9,8.09,6.21
