eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2823,24.65,23.99,23.99,24.85,26.38,27.76
2016-01-01,2823,19.03,18.22,18.69,19.34,23.62,24.65
2015-01-01,2823,18.65,19.93,22.49,21.9,19.69,19.03
2014-01-01,2823,17.19,17.06,16.33,17.0,17.45,18.65
2013-01-01,2823,15.95,15.13,15.93,15.85,16.45,17.19
2012-01-01,2823,14.79,13.78,14.11,14.63,14.38,15.95
2011-01-01,2823,13.16,13.11,15.57,17.98,14.37,14.79
2010-01-01,2823,9.07,9.53,9.15,9.61,11.91,13.16
2009-01-01,2823,4.49,4.72,5.45,5.64,8.11,9.07
2008-01-01,2823,7.75,7.65,8.91,7.58,4.87,4.49
2007-01-01,2823,4.87,5.06,4.92,6.02,6.5,7.75
2006-01-01,2823,3.45,3.52,4.82,4.62,5.76,4.87
2005-01-01,2823,5.44,5.53,4.63,4.97,3.86,3.45
2004-01-01,2823,6.8,7.28,6.13,6.88,7.28,5.44
2003-01-01,2823,2.65,2.9,2.65,2.9,3.34,6.8
2002-01-01,2823,3.04,3.39,3.09,2.66,1.85,2.65
2001-01-01,2823,2.45,2.3,2.42,2.18,1.53,3.04
2000-01-01,2823,5.24,5.02,4.41,5.27,3.14,2.45
