eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1707,183.63,178.47,182.23,191.15,175.72,241.26
2016-01-01,1707,167.44,176.13,182.99,193.06,241.87,183.63
2015-01-01,1707,123.26,142.02,149.61,174.62,155.54,167.44
2014-01-01,1707,118.61,119.9,116.45,123.79,115.22,123.26
2013-01-01,1707,76.45,80.13,89.41,97.34,115.59,118.61
2012-01-01,1707,37.56,37.25,38.83,46.12,54.98,76.45
2011-01-01,1707,32.08,32.72,36.26,36.6,35.82,37.56
2010-01-01,1707,33.5,33.07,31.71,33.51,37.69,32.08
2009-01-01,1707,15.35,15.15,15.45,14.7,25.24,33.5
2008-01-01,1707,13.72,14.3,15.4,11.7,9.68,15.35
2007-01-01,1707,6.85,7.37,8.24,12.58,19.01,13.72
2006-01-01,1707,5.11,5.23,5.8,5.74,5.78,6.85
2005-01-01,1707,4.52,4.62,4.39,4.62,4.53,5.11
2004-01-01,1707,4.97,4.95,4.73,4.36,4.15,4.52
2003-01-01,1707,4.15,4.02,3.64,4.15,5.05,4.97
2002-01-01,1707,5.03,4.95,4.73,4.2,3.38,4.15
2001-01-01,1707,4.04,3.83,3.38,2.79,2.18,5.03
2000-01-01,1707,7.61,8.09,6.2,6.52,3.8,4.04
