eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1231,29.62,29.29,29.83,31.1,30.66,32.33
2016-01-01,1231,23.08,23.0,22.65,24.44,24.73,29.62
2015-01-01,1231,25.47,25.62,26.86,24.16,20.35,23.08
2014-01-01,1231,25.67,25.77,25.41,26.84,26.26,25.47
2013-01-01,1231,22.67,22.03,23.54,24.71,25.44,25.67
2012-01-01,1231,20.18,18.85,20.04,19.74,21.8,22.67
2011-01-01,1231,12.77,12.97,14.34,20.96,19.39,20.18
2010-01-01,1231,7.0,7.2,8.4,9.4,12.05,12.77
2009-01-01,1231,4.65,4.9,5.43,5.52,6.05,7.0
2008-01-01,1231,5.18,5.26,5.75,4.58,4.13,4.65
2007-01-01,1231,4.19,4.43,4.39,5.05,5.96,5.18
2006-01-01,1231,3.4,3.44,3.58,3.51,3.43,4.19
2005-01-01,1231,3.4,3.26,3.12,3.34,3.47,3.4
2004-01-01,1231,3.63,3.69,3.28,3.23,3.31,3.4
2003-01-01,1231,3.49,3.6,3.12,3.18,2.93,3.63
2002-01-01,1231,4.36,4.5,4.62,5.58,3.79,3.49
2001-01-01,1231,4.8,4.43,3.62,3.5,4.05,4.36
2000-01-01,1231,9.06,8.8,8.84,6.43,5.92,4.8
