eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2355,54.65,53.76,54.47,54.83,55.86,48.22
2016-01-01,2355,49.46,52.64,55.48,58.66,62.51,54.65
2015-01-01,2355,50.73,47.4,47.97,39.08,39.65,49.46
2014-01-01,2355,42.49,45.12,44.89,44.81,40.83,50.73
2013-01-01,2355,27.1,29.07,28.7,33.1,41.48,42.49
2012-01-01,2355,18.86,19.0,20.0,20.18,25.49,27.1
2011-01-01,2355,16.16,16.2,16.0,15.39,13.13,18.86
2010-01-01,2355,16.3,16.3,15.54,14.37,17.1,16.16
2009-01-01,2355,7.97,8.55,9.55,8.76,16.36,16.3
2008-01-01,2355,14.68,14.48,14.29,12.04,9.03,7.97
2007-01-01,2355,13.26,13.13,14.46,15.3,19.16,14.68
2006-01-01,2355,9.92,10.36,11.42,10.33,10.98,13.26
2005-01-01,2355,8.01,7.87,7.14,7.44,7.8,9.92
2004-01-01,2355,8.99,9.31,8.31,7.59,8.52,8.01
2003-01-01,2355,6.56,6.7,5.54,7.01,7.51,8.99
2002-01-01,2355,8.37,8.37,7.86,5.58,6.76,6.56
2001-01-01,2355,4.3,4.42,4.69,5.34,4.39,8.37
2000-01-01,2355,5.84,7.1,5.84,5.62,4.06,4.3
