eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2505,12.83,13.41,13.36,13.26,11.72,15.58
2016-01-01,2505,11.37,11.56,10.81,10.67,12.73,12.83
2015-01-01,2505,12.78,12.55,13.47,13.19,10.81,11.37
2014-01-01,2505,15.07,15.52,13.9,13.0,12.78,12.78
2013-01-01,2505,15.46,14.93,16.54,16.87,16.06,15.07
2012-01-01,2505,10.0,10.2,8.66,9.76,12.51,15.46
2011-01-01,2505,16.53,17.24,18.07,16.22,9.76,10.0
2010-01-01,2505,18.66,20.0,17.64,14.64,17.75,16.53
2009-01-01,2505,7.79,7.84,8.98,15.0,13.11,18.66
2008-01-01,2505,19.19,22.54,21.62,14.64,6.73,7.79
2007-01-01,2505,19.19,19.77,19.38,20.5,19.15,19.19
2006-01-01,2505,7.14,7.53,10.02,11.56,11.33,19.19
2005-01-01,2505,7.78,7.63,7.57,10.36,7.9,7.14
2004-01-01,2505,21.24,21.96,16.47,15.67,13.15,7.78
2003-01-01,2505,5.17,5.72,4.48,8.16,7.3,21.24
2002-01-01,2505,9.1,10.51,13.99,12.28,4.46,5.17
2001-01-01,2505,7.87,8.51,7.19,3.76,3.51,9.1
2000-01-01,2505,16.71,15.87,11.69,8.96,4.86,7.87
