eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1454,7.92,8.0,8.0,7.96,8.24,8.1
2016-01-01,1454,8.21,8.16,7.69,7.77,8.14,7.92
2015-01-01,1454,7.65,9.19,11.07,11.2,9.83,8.21
2014-01-01,1454,6.78,6.89,6.72,6.72,6.9,7.65
2013-01-01,1454,5.75,5.68,5.68,5.77,6.23,6.78
2012-01-01,1454,5.96,5.74,5.63,5.49,6.56,5.75
2011-01-01,1454,6.12,6.65,7.52,7.04,5.61,5.96
2010-01-01,1454,5.18,5.21,5.24,5.09,6.42,6.12
2009-01-01,1454,3.92,3.85,3.99,3.82,4.38,5.18
2008-01-01,1454,4.79,4.94,5.14,4.66,3.45,3.92
2007-01-01,1454,3.61,3.89,4.01,4.69,5.3,4.79
2006-01-01,1454,3.35,3.2,3.32,3.27,2.82,3.61
2005-01-01,1454,3.41,3.19,2.81,3.19,2.98,3.35
2004-01-01,1454,4.07,5.21,4.37,3.71,3.95,3.41
2003-01-01,1454,2.96,2.99,2.66,3.04,2.9,4.07
2002-01-01,1454,3.96,4.13,3.53,3.53,3.1,2.96
2001-01-01,1454,3.16,2.87,2.31,2.73,3.42,3.96
2000-01-01,1454,4.66,4.45,4.66,4.22,3.23,3.16
