eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2027,15.16,15.33,14.59,15.24,16.45,28.44
2016-01-01,2027,11.92,12.08,12.64,12.84,14.02,15.16
2015-01-01,2027,15.23,15.12,14.91,11.73,11.89,11.92
2014-01-01,2027,10.15,10.25,11.69,12.39,13.41,15.23
2013-01-01,2027,8.82,9.07,9.07,9.45,9.69,10.15
2012-01-01,2027,9.24,9.07,9.3,9.32,10.01,8.82
2011-01-01,2027,10.43,10.51,10.43,9.58,8.76,9.24
2010-01-01,2027,10.87,11.33,10.78,9.04,10.78,10.43
2009-01-01,2027,7.0,8.88,8.41,10.74,10.44,10.87
2008-01-01,2027,13.87,13.6,13.64,10.12,7.48,7.0
2007-01-01,2027,13.94,15.61,14.92,13.71,16.98,13.87
2006-01-01,2027,5.15,5.82,6.61,6.26,8.1,13.94
2005-01-01,2027,3.19,3.26,3.0,3.01,4.61,5.15
2004-01-01,2027,5.0,4.88,3.41,4.25,4.96,3.19
2003-01-01,2027,1.16,1.34,1.04,1.27,1.23,5.0
2002-01-01,2027,1.42,1.97,1.76,1.42,1.01,1.16
2001-01-01,2027,1.28,1.27,1.25,1.33,1.3,1.42
2000-01-01,2027,1.85,1.91,1.87,1.99,1.37,1.28
