eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1907,11.21,11.06,10.07,9.28,11.73,12.06
2016-01-01,1907,9.48,9.39,9.2,8.95,9.08,11.21
2015-01-01,1907,11.04,11.13,11.53,10.15,9.62,9.48
2014-01-01,1907,11.89,11.97,11.63,12.19,11.61,11.04
2013-01-01,1907,12.3,11.92,12.09,11.59,12.79,11.89
2012-01-01,1907,10.49,10.33,10.37,9.86,10.58,12.3
2011-01-01,1907,9.52,9.74,9.96,9.93,8.88,10.49
2010-01-01,1907,9.12,9.19,8.85,8.05,10.63,9.52
2009-01-01,1907,7.53,7.67,7.6,7.33,7.64,9.12
2008-01-01,1907,8.74,8.9,10.4,7.79,5.87,7.53
2007-01-01,1907,8.12,8.43,8.12,8.93,10.31,8.74
2006-01-01,1907,6.72,7.15,8.29,7.55,7.57,8.12
2005-01-01,1907,6.87,6.64,6.85,5.89,6.69,6.72
2004-01-01,1907,7.65,8.05,6.88,7.78,8.08,6.87
2003-01-01,1907,4.28,4.68,3.91,4.53,5.33,7.65
2002-01-01,1907,3.13,3.14,3.09,3.4,2.9,4.28
2001-01-01,1907,3.5,3.14,3.01,3.09,2.4,3.13
2000-01-01,1907,4.97,5.31,5.0,5.1,3.22,3.5
