eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2023,11.9,11.51,10.98,11.85,10.67,10.29
2016-01-01,2023,6.78,6.87,7.21,6.94,9.15,11.9
2015-01-01,2023,7.71,7.83,7.85,7.18,6.23,6.78
2014-01-01,2023,7.45,7.81,7.36,7.49,7.52,7.71
2013-01-01,2023,6.87,6.29,6.4,6.51,7.49,7.45
2012-01-01,2023,7.89,7.51,7.51,6.75,7.14,6.87
2011-01-01,2023,7.73,7.59,7.76,8.0,7.59,7.89
2010-01-01,2023,8.19,8.26,7.94,7.37,7.93,7.73
2009-01-01,2023,6.25,6.46,6.64,7.1,7.27,8.19
2008-01-01,2023,7.7,7.94,7.94,8.11,6.61,6.25
2007-01-01,2023,6.78,7.53,7.18,7.66,8.55,7.7
2006-01-01,2023,6.85,7.34,6.64,5.92,6.15,6.78
2005-01-01,2023,6.24,6.25,5.32,5.34,6.33,6.85
2004-01-01,2023,7.85,7.91,5.87,6.41,9.15,6.24
2003-01-01,2023,4.56,5.06,4.23,6.49,6.78,7.85
2002-01-01,2023,1.29,1.32,1.57,2.27,2.59,4.56
2001-01-01,2023,0.86,0.81,0.71,0.55,0.58,1.29
2000-01-01,2023,1.84,1.84,1.67,1.38,0.96,0.86
