eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2364,2.82,2.79,2.6,2.46,2.64,2.89
2016-01-01,2364,3.46,3.38,3.48,3.4,3.14,2.82
2015-01-01,2364,6.58,6.68,6.09,4.53,4.01,3.46
2014-01-01,2364,13.42,13.18,12.25,8.91,8.14,6.58
2013-01-01,2364,6.07,5.83,6.05,6.36,6.4,13.42
2012-01-01,2364,9.34,9.12,8.66,6.56,6.54,6.07
2011-01-01,2364,11.28,11.63,12.58,11.41,8.69,9.34
2010-01-01,2364,14.08,13.89,14.82,12.39,13.56,11.28
2009-01-01,2364,8.17,8.88,9.45,7.98,14.16,14.08
2008-01-01,2364,13.18,13.07,13.59,11.17,7.49,8.17
2007-01-01,2364,21.65,20.97,19.53,21.44,16.64,13.18
2006-01-01,2364,9.61,10.57,9.78,8.99,7.19,21.65
2005-01-01,2364,16.37,17.0,15.25,16.67,11.19,9.61
2004-01-01,2364,37.31,39.49,38.95,23.15,16.56,16.37
2003-01-01,2364,32.14,38.95,30.5,40.58,34.32,37.31
2002-01-01,2364,52.29,63.46,60.19,41.12,41.67,32.14
2001-01-01,2364,65.91,58.83,47.12,29.96,19.23,52.29
2000-01-01,2364,220.56,124.29,187.25,80.22,37.04,65.91
