eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2816,14.07,13.5,13.5,14.89,15.08,18.35
2016-01-01,2816,13.48,13.1,12.15,11.44,11.91,14.07
2015-01-01,2816,21.81,22.49,23.85,21.22,16.44,13.48
2014-01-01,2816,17.55,17.59,16.83,19.04,24.12,21.81
2013-01-01,2816,12.24,12.2,13.09,13.47,15.21,17.55
2012-01-01,2816,14.47,13.81,13.42,11.38,12.6,12.24
2011-01-01,2816,15.58,15.47,20.77,20.83,16.19,14.47
2010-01-01,2816,26.24,25.52,23.37,24.09,21.93,15.58
2009-01-01,2816,25.12,33.07,40.95,36.33,33.92,26.24
2008-01-01,2816,22.21,21.5,22.0,17.03,11.5,25.12
2007-01-01,2816,73.32,76.49,60.99,55.16,34.16,22.21
2006-01-01,2816,88.49,90.82,106.98,88.99,95.82,73.32
2005-01-01,2816,1435.49,1432.07,1266.31,1375.68,106.65,88.49
2004-01-01,2816,2112.84,2097.31,1786.6,1623.47,1632.02,1435.49
2003-01-01,2816,1797.55,1821.84,1809.69,1767.19,1872.04,2112.84
2002-01-01,2816,1351.59,1307.04,1361.49,1406.06,1670.02,1797.55
2001-01-01,2816,839.91,827.12,874.02,878.29,950.57,1351.59
2000-01-01,2816,1135.0,1162.68,847.79,799.35,579.84,839.91
