eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9912,7.73,7.52,7.31,7.78,7.82,12.1
2016-01-01,9912,8.84,9.1,8.22,7.91,7.98,7.73
2015-01-01,9912,12.05,11.69,11.6,9.85,9.1,8.84
2014-01-01,9912,14.84,14.56,13.71,14.28,12.32,12.05
2013-01-01,9912,17.13,18.63,19.56,17.28,12.59,14.84
2012-01-01,9912,9.72,9.75,6.78,8.31,12.44,17.13
2011-01-01,9912,6.47,6.75,7.06,7.44,5.77,9.72
2010-01-01,9912,5.96,6.06,6.08,5.6,5.04,6.47
2009-01-01,9912,4.01,3.96,3.97,3.86,4.6,5.96
2008-01-01,9912,7.78,8.31,9.0,7.31,3.86,4.01
2007-01-01,9912,7.78,8.06,8.59,10.41,12.13,7.78
2006-01-01,9912,6.16,6.14,6.08,5.55,4.69,7.78
2005-01-01,9912,24.55,22.2,13.41,20.42,7.91,6.16
2004-01-01,9912,67.27,78.04,65.59,48.77,33.64,24.55
2003-01-01,9912,50.12,50.79,47.09,54.83,55.5,67.27
2002-01-01,9912,129.16,123.11,98.56,64.58,48.44,50.12
2001-01-01,9912,41.04,39.69,38.68,35.99,30.95,129.16
2000-01-01,9912,102.26,117.73,100.57,79.38,44.4,41.04
