eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9911,31.77,30.03,30.29,32.03,36.79,35.86
2016-01-01,9911,20.47,21.15,24.11,29.67,35.74,31.77
2015-01-01,9911,22.83,22.73,23.43,21.17,17.24,20.47
2014-01-01,9911,22.99,22.12,21.16,21.06,21.12,22.83
2013-01-01,9911,14.85,14.58,15.32,15.09,17.6,22.99
2012-01-01,9911,15.43,14.49,14.62,13.68,15.32,14.85
2011-01-01,9911,20.52,21.12,19.58,18.15,13.68,15.43
2010-01-01,9911,18.35,17.36,19.25,20.37,23.42,20.52
2009-01-01,9911,10.56,11.12,10.64,10.84,10.68,18.35
2008-01-01,9911,9.82,10.88,11.03,7.61,5.36,10.56
2007-01-01,9911,8.33,8.14,7.51,8.26,10.96,9.82
2006-01-01,9911,3.59,4.0,4.23,4.13,4.56,8.33
2005-01-01,9911,5.86,5.74,5.52,6.07,5.67,3.59
2004-01-01,9911,7.97,8.49,7.01,6.52,6.08,5.86
2003-01-01,9911,5.74,6.28,4.46,5.74,5.94,7.97
2002-01-01,9911,7.37,7.31,7.21,5.84,4.68,5.74
2001-01-01,9911,16.6,14.99,13.02,10.89,4.72,7.37
2000-01-01,9911,12.45,14.11,10.37,8.66,8.56,16.6
