eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1110,16.23,16.32,15.98,14.94,14.89,13.85
2016-01-01,1110,15.14,14.36,14.8,14.75,15.09,16.23
2015-01-01,1110,15.98,15.98,16.84,14.44,15.14,15.14
2014-01-01,1110,16.01,15.92,15.45,14.92,15.98,15.98
2013-01-01,1110,12.85,13.08,13.41,14.64,14.83,16.01
2012-01-01,1110,10.73,11.15,11.48,10.97,12.76,12.85
2011-01-01,1110,13.24,12.41,11.53,11.2,9.32,10.73
2010-01-01,1110,10.55,11.1,10.78,9.96,11.9,13.24
2009-01-01,1110,8.38,8.38,8.72,10.64,10.55,10.55
2008-01-01,1110,11.57,12.53,15.03,9.03,7.11,8.38
2007-01-01,1110,9.19,9.23,9.66,11.03,12.23,11.57
2006-01-01,1110,4.86,5.18,5.8,5.79,5.98,9.19
2005-01-01,1110,5.89,5.83,5.21,5.39,5.02,4.86
2004-01-01,1110,7.61,7.43,6.44,6.41,6.76,5.89
2003-01-01,1110,4.62,4.89,4.21,5.01,4.83,7.61
2002-01-01,1110,4.11,4.08,4.14,3.87,3.39,4.62
2001-01-01,1110,3.84,3.6,3.31,3.16,3.06,4.11
2000-01-01,1110,6.37,6.31,5.43,5.3,3.67,3.84
