eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2610,9.71,9.07,9.12,9.17,11.19,10.51
2016-01-01,2610,10.58,10.3,9.84,8.97,9.17,9.71
2015-01-01,2610,14.92,16.13,14.83,12.4,11.05,10.58
2014-01-01,2610,9.42,9.46,9.46,9.37,9.42,14.92
2013-01-01,2610,10.77,10.3,10.44,10.63,10.35,9.42
2012-01-01,2610,11.14,10.77,11.14,12.08,11.28,10.77
2011-01-01,2610,15.14,16.85,15.72,17.61,13.84,11.14
2010-01-01,2610,10.95,10.68,11.98,14.96,20.36,15.14
2009-01-01,2610,11.85,12.58,12.19,10.63,9.82,10.95
2008-01-01,2610,22.68,23.33,20.6,16.37,8.88,11.85
2007-01-01,2610,18.55,19.18,18.24,18.14,17.74,22.68
2006-01-01,2610,17.2,17.32,18.52,18.28,18.43,18.55
2005-01-01,2610,15.56,15.24,15.56,15.87,18.04,17.2
2004-01-01,2610,16.7,16.53,14.56,15.84,15.56,15.56
2003-01-01,2610,8.35,9.13,8.32,9.84,11.95,16.7
2002-01-01,2610,9.69,9.69,9.62,8.16,7.71,8.35
2001-01-01,2610,10.01,9.95,9.57,8.17,6.95,9.69
2000-01-01,2610,8.76,9.03,8.54,7.64,8.65,10.01
