eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2908,18.12,17.94,18.07,21.56,21.4,22.16
2016-01-01,2908,17.18,17.05,16.92,17.27,17.39,18.12
2015-01-01,2908,16.99,16.74,17.15,17.23,17.66,17.18
2014-01-01,2908,17.03,17.03,16.96,16.99,15.93,16.99
2013-01-01,2908,16.22,15.99,16.29,17.52,17.27,17.03
2012-01-01,2908,14.06,13.82,14.03,14.13,15.73,16.22
2011-01-01,2908,15.18,15.45,15.45,15.65,14.62,14.06
2010-01-01,2908,12.61,13.14,11.98,12.11,16.73,15.18
2009-01-01,2908,9.65,10.76,10.57,9.75,9.63,12.61
2008-01-01,2908,11.68,11.53,11.95,10.61,10.96,9.65
2007-01-01,2908,10.38,10.69,10.24,12.09,12.54,11.68
2006-01-01,2908,11.4,11.25,11.85,10.55,10.07,10.38
2005-01-01,2908,8.92,8.82,8.62,9.27,12.88,11.4
2004-01-01,2908,7.75,7.79,7.2,6.53,8.0,8.92
2003-01-01,2908,8.07,8.1,7.09,7.32,6.22,7.75
2002-01-01,2908,6.74,7.67,7.1,7.38,7.74,8.07
2001-01-01,2908,5.09,5.44,5.26,6.03,4.62,6.74
2000-01-01,2908,4.87,5.29,4.86,4.42,3.24,5.09
