eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9933,47.11,46.57,46.22,45.86,45.21,45.54
2016-01-01,9933,35.25,35.93,36.52,40.24,40.89,47.11
2015-01-01,9933,41.66,43.59,42.87,40.32,33.81,35.25
2014-01-01,9933,34.56,37.32,37.44,40.0,41.25,41.66
2013-01-01,9933,43.3,41.23,43.38,39.98,38.49,34.56
2012-01-01,9933,35.65,35.44,40.99,39.8,48.77,43.3
2011-01-01,9933,22.2,22.49,24.21,25.21,25.8,35.65
2010-01-01,9933,20.55,20.58,20.58,19.59,22.59,22.2
2009-01-01,9933,14.2,14.14,14.75,17.29,19.5,20.55
2008-01-01,9933,13.17,13.86,14.71,13.01,12.54,14.2
2007-01-01,9933,14.68,14.51,13.11,13.16,13.7,13.17
2006-01-01,9933,7.45,7.75,7.54,7.79,10.57,14.68
2005-01-01,9933,8.1,8.29,7.33,7.35,7.36,7.45
2004-01-01,9933,9.61,9.49,7.71,6.43,7.66,8.1
2003-01-01,9933,7.63,8.33,7.0,8.26,8.6,9.61
2002-01-01,9933,4.68,4.72,5.06,4.4,5.53,7.63
2001-01-01,9933,3.99,3.84,3.36,3.02,2.98,4.68
2000-01-01,9933,5.08,5.46,4.66,4.66,3.58,3.99
