eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2516,7.25,6.88,6.86,6.97,6.4,6.36
2016-01-01,2516,6.27,6.12,5.8,5.87,6.04,7.25
2015-01-01,2516,7.21,7.33,7.3,6.82,6.41,6.27
2014-01-01,2516,6.78,6.81,6.71,7.09,7.19,7.21
2013-01-01,2516,7.38,7.16,7.34,7.28,6.76,6.78
2012-01-01,2516,6.83,6.86,6.75,6.82,7.11,7.38
2011-01-01,2516,8.16,8.09,8.68,9.38,6.43,6.83
2010-01-01,2516,5.33,5.36,5.08,4.18,6.51,8.16
2009-01-01,2516,4.97,5.57,4.88,5.02,4.97,5.33
2008-01-01,2516,5.93,5.92,5.59,3.92,2.48,4.97
2007-01-01,2516,4.04,4.2,4.21,4.8,5.57,5.93
2006-01-01,2516,3.06,3.02,3.44,3.68,3.21,4.04
2005-01-01,2516,8.14,8.1,7.25,8.06,3.82,3.06
2004-01-01,2516,15.11,14.91,11.88,11.68,12.79,8.14
2003-01-01,2516,6.85,7.27,5.24,7.71,8.86,15.11
2002-01-01,2516,9.19,11.18,9.65,9.25,5.3,6.85
2001-01-01,2516,10.47,10.88,8.9,5.94,4.51,9.19
2000-01-01,2516,17.42,16.52,12.99,11.08,5.28,10.47
