eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1906,22.42,21.08,21.12,25.28,31.93,25.61
2016-01-01,1906,7.18,7.62,7.53,9.04,11.41,22.42
2015-01-01,1906,8.95,9.12,9.12,7.07,7.18,7.18
2014-01-01,1906,8.99,9.57,7.87,9.26,11.56,8.95
2013-01-01,1906,6.14,6.18,6.16,6.33,6.85,8.99
2012-01-01,1906,6.75,6.21,6.18,5.01,6.14,6.14
2011-01-01,1906,7.1,7.09,7.17,7.06,5.9,6.75
2010-01-01,1906,8.37,8.38,8.12,6.42,6.78,7.1
2009-01-01,1906,3.98,4.31,4.37,4.63,4.87,8.37
2008-01-01,1906,7.02,6.94,7.13,5.24,3.64,3.98
2007-01-01,1906,6.2,6.47,6.47,6.78,7.88,7.02
2006-01-01,1906,2.79,2.84,3.5,3.61,4.97,6.2
2005-01-01,1906,3.95,3.73,3.65,3.51,3.39,2.79
2004-01-01,1906,6.91,6.56,5.98,6.02,5.09,3.95
2003-01-01,1906,4.07,4.22,2.73,3.5,3.01,6.91
2002-01-01,1906,4.44,4.28,4.49,3.56,2.25,4.07
2001-01-01,1906,3.99,3.45,3.38,2.15,2.14,4.44
2000-01-01,1906,7.31,7.2,5.74,4.69,3.52,3.99
