eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2434,5.78,5.62,5.6,6.19,10.2,18.3
2016-01-01,2434,7.23,7.61,7.78,7.73,6.5,5.78
2015-01-01,2434,9.37,9.37,12.7,8.02,5.89,7.23
2014-01-01,2434,9.27,9.27,8.85,15.2,11.95,9.37
2013-01-01,2434,7.44,7.01,9.47,8.04,9.0,9.27
2012-01-01,2434,10.6,9.52,9.2,8.77,7.39,7.44
2011-01-01,2434,22.73,22.2,21.27,16.27,10.24,10.6
2010-01-01,2434,29.8,27.27,25.6,24.33,27.13,22.73
2009-01-01,2434,20.27,21.47,19.07,20.53,21.07,29.8
2008-01-01,2434,45.8,54.27,49.73,29.2,19.87,20.27
2007-01-01,2434,36.47,37.53,43.53,65.07,77.6,45.8
2006-01-01,2434,19.13,19.4,20.0,19.73,17.73,36.47
2005-01-01,2434,15.1,14.9,13.85,17.38,15.4,19.13
2004-01-01,2434,19.06,19.57,18.03,16.61,14.77,15.1
2003-01-01,2434,15.44,15.81,14.0,20.12,18.22,19.06
2002-01-01,2434,30.04,29.43,25.23,16.16,17.44,15.44
2001-01-01,2434,31.06,28.99,24.68,19.07,12.43,30.04
2000-01-01,2434,57.78,85.64,67.41,56.06,41.85,31.06
