eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9917,83.03,83.03,81.92,85.99,85.07,86.6
2016-01-01,9917,82.41,81.17,79.93,82.5,84.23,83.03
2015-01-01,9917,71.88,75.1,78.5,79.52,81.96,82.41
2014-01-01,9917,62.61,63.81,61.64,62.53,71.03,71.88
2013-01-01,9917,51.93,51.47,55.44,54.45,56.83,62.61
2012-01-01,9917,44.2,44.49,44.12,47.02,49.25,51.93
2011-01-01,9917,36.11,36.99,38.09,37.95,39.34,44.2
2010-01-01,9917,32.51,33.54,33.02,32.38,36.52,36.11
2009-01-01,9917,28.46,29.06,31.82,31.21,32.64,32.51
2008-01-01,9917,34.63,38.48,38.76,32.48,28.18,28.46
2007-01-01,9917,28.42,28.84,30.56,29.86,30.9,34.63
2006-01-01,9917,24.98,24.67,27.05,30.14,29.92,28.42
2005-01-01,9917,20.76,22.16,21.29,22.53,24.77,24.98
2004-01-01,9917,14.59,14.37,13.17,14.57,16.64,20.76
2003-01-01,9917,10.4,10.47,10.02,11.18,10.8,14.59
2002-01-01,9917,10.02,10.31,9.99,9.48,8.53,10.4
2001-01-01,9917,9.47,9.42,9.29,7.56,8.72,10.02
2000-01-01,9917,14.06,13.88,12.89,11.7,9.54,9.47
