eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1471,5.54,5.32,5.04,5.14,5.08,7.14
2016-01-01,1471,5.66,5.48,5.45,5.85,5.3,5.54
2015-01-01,1471,8.35,8.49,8.32,5.69,4.36,5.66
2014-01-01,1471,11.7,11.7,10.2,10.5,9.48,8.35
2013-01-01,1471,9.98,9.1,9.39,9.81,11.35,11.7
2012-01-01,1471,12.5,12.35,12.4,10.9,10.85,9.98
2011-01-01,1471,17.25,17.35,16.65,14.35,10.05,12.5
2010-01-01,1471,32.76,33.67,30.61,22.88,23.6,17.25
2009-01-01,1471,11.65,13.51,14.61,14.8,23.35,32.76
2008-01-01,1471,21.37,24.35,25.77,16.03,13.8,11.65
2007-01-01,1471,45.01,41.89,36.6,38.96,52.48,21.37
2006-01-01,1471,37.74,36.75,31.81,22.78,25.15,45.01
2005-01-01,1471,12.08,11.82,12.15,23.97,27.34,37.74
2004-01-01,1471,17.59,18.32,18.79,15.2,14.87,12.08
2003-01-01,1471,7.14,6.94,6.71,9.43,9.76,17.59
2002-01-01,1471,4.22,4.41,7.34,6.14,5.31,7.14
2001-01-01,1471,4.45,4.38,3.49,2.85,2.32,4.22
2000-01-01,1471,6.45,6.58,5.68,5.91,3.52,4.45
