eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9940,27.39,26.19,27.0,26.54,26.66,35.62
2016-01-01,9940,20.73,20.73,20.25,22.67,22.09,27.39
2015-01-01,9940,23.87,23.94,24.15,20.28,20.88,20.73
2014-01-01,9940,30.76,30.1,29.61,29.27,26.78,23.87
2013-01-01,9940,22.88,22.81,25.31,26.08,27.91,30.76
2012-01-01,9940,19.76,19.42,19.08,18.19,19.44,22.88
2011-01-01,9940,18.53,18.96,19.32,23.81,16.53,19.76
2010-01-01,9940,15.78,15.8,15.35,15.03,18.73,18.53
2009-01-01,9940,9.57,9.75,10.38,12.6,14.52,15.78
2008-01-01,9940,23.41,22.0,20.94,14.5,9.62,9.57
2007-01-01,9940,12.16,12.24,12.56,15.09,15.63,23.41
2006-01-01,9940,5.6,5.84,7.87,8.3,10.62,12.16
2005-01-01,9940,5.37,5.34,4.55,4.54,5.39,5.6
2004-01-01,9940,4.01,4.03,3.69,3.61,4.29,5.37
2003-01-01,9940,0.82,0.9,0.75,1.15,2.66,4.01
2002-01-01,9940,0.83,1.04,1.23,1.17,0.65,0.82
2001-01-01,9940,0.98,0.99,0.74,0.57,0.36,0.83
2000-01-01,9940,1.39,1.54,1.4,1.4,0.95,0.98
