eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1102,29.66,28.86,28.06,24.67,26.19,27.94
2016-01-01,1102,26.04,25.36,26.0,25.86,25.89,29.66
2015-01-01,1102,33.33,33.41,32.95,30.91,29.44,26.04
2014-01-01,1102,30.57,30.61,31.97,32.77,32.82,33.33
2013-01-01,1102,27.19,26.89,27.79,27.15,29.69,30.57
2012-01-01,1102,24.93,24.69,24.35,25.3,27.68,27.19
2011-01-01,1102,21.26,21.58,24.05,26.72,20.46,24.93
2010-01-01,1102,18.26,18.26,17.1,16.4,20.09,21.26
2009-01-01,1102,17.28,17.28,19.39,18.96,21.16,18.26
2008-01-01,1102,24.52,24.94,26.57,20.7,14.89,17.28
2007-01-01,1102,13.17,13.62,13.17,18.12,26.11,24.52
2006-01-01,1102,8.19,8.28,9.09,8.75,10.18,13.17
2005-01-01,1102,5.51,5.51,5.28,5.51,6.73,8.19
2004-01-01,1102,5.12,5.28,3.84,4.4,5.82,5.51
2003-01-01,1102,2.85,3.03,2.38,2.84,3.2,5.12
2002-01-01,1102,2.1,2.44,2.64,2.58,1.97,2.85
2001-01-01,1102,2.69,2.54,2.47,1.9,2.07,2.1
2000-01-01,1102,4.16,4.19,3.41,3.02,2.54,2.69
