eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2530,15.2,14.35,15.3,14.0,13.7,15.1
2016-01-01,2530,17.8,17.4,16.35,14.45,14.0,15.2
2015-01-01,2530,18.1,18.85,18.7,18.95,16.95,17.8
2014-01-01,2530,14.35,14.5,16.95,14.55,13.9,18.1
2013-01-01,2530,9.88,9.56,9.88,11.5,11.9,14.35
2012-01-01,2530,10.05,9.68,9.7,8.89,9.95,9.88
2011-01-01,2530,14.2,14.06,14.78,14.68,9.75,10.05
2010-01-01,2530,12.24,12.89,13.6,11.44,13.01,14.2
2009-01-01,2530,5.06,5.15,7.02,7.03,10.17,12.24
2008-01-01,2530,10.79,11.56,12.25,7.46,4.85,5.06
2007-01-01,2530,10.83,12.25,11.91,11.74,10.77,10.79
2006-01-01,2530,4.79,5.0,5.97,5.98,5.58,10.83
2005-01-01,2530,5.51,5.34,4.7,5.6,4.38,4.79
2004-01-01,2530,11.66,12.2,8.22,5.73,6.58,5.51
2003-01-01,2530,3.7,3.94,2.64,4.72,7.66,11.66
2002-01-01,2530,5.1,6.4,9.0,5.48,3.13,3.7
2001-01-01,2530,6.87,6.4,5.73,2.1,2.11,5.1
2000-01-01,2530,18.15,18.37,14.94,13.59,7.03,6.87
