eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1725,12.98,12.89,12.93,12.89,13.81,15.96
2016-01-01,1725,11.98,11.89,11.68,11.89,11.67,12.98
2015-01-01,1725,12.14,12.18,12.99,10.84,11.98,11.98
2014-01-01,1725,11.86,11.7,11.9,12.17,13.39,12.14
2013-01-01,1725,10.91,10.63,10.75,10.91,11.26,11.86
2012-01-01,1725,13.09,12.41,12.14,12.29,12.06,10.91
2011-01-01,1725,14.95,14.88,15.95,15.37,13.09,13.09
2010-01-01,1725,13.6,12.92,14.92,14.04,16.23,14.95
2009-01-01,1725,10.23,10.23,10.99,10.32,10.08,13.6
2008-01-01,1725,13.06,12.96,12.68,11.01,8.09,10.23
2007-01-01,1725,8.84,9.59,11.46,13.22,12.96,13.06
2006-01-01,1725,6.03,6.01,6.36,6.52,6.71,8.84
2005-01-01,1725,3.17,3.16,3.11,3.33,6.04,6.03
2004-01-01,1725,3.68,3.57,3.45,3.26,3.18,3.17
2003-01-01,1725,2.65,2.65,2.66,2.71,3.56,3.68
2002-01-01,1725,2.29,2.35,2.27,2.1,2.48,2.65
2001-01-01,1725,2.09,1.99,1.92,2.12,2.41,2.29
2000-01-01,1725,2.04,2.13,1.89,2.06,2.23,2.09
