eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2301,49.47,48.82,48.45,47.14,43.7,40.68
2016-01-01,2301,34.1,34.63,33.13,40.07,42.4,49.47
2015-01-01,2301,33.13,32.93,32.27,29.5,27.03,34.1
2014-01-01,2301,35.76,36.19,36.46,39.19,36.32,33.13
2013-01-01,2301,35.38,37.23,38.56,39.01,38.96,35.76
2012-01-01,2301,24.78,23.64,25.33,25.99,27.91,35.38
2011-01-01,2301,23.13,22.88,23.13,24.01,18.83,24.78
2010-01-01,2301,24.76,25.26,24.38,20.75,24.64,23.13
2009-01-01,2301,13.78,14.03,15.44,16.17,24.56,24.76
2008-01-01,2301,17.71,18.11,17.54,15.01,15.49,13.78
2007-01-01,2301,28.02,28.22,27.92,28.15,25.52,17.71
2006-01-01,2301,27.18,28.02,32.36,28.68,27.23,28.02
2005-01-01,2301,18.73,18.62,18.07,19.99,21.81,27.18
2004-01-01,2301,17.56,17.85,16.69,16.93,17.47,18.73
2003-01-01,2301,15.23,14.78,12.59,15.59,17.32,17.56
2002-01-01,2301,23.73,21.86,22.01,17.66,17.34,15.23
2001-01-01,2301,12.89,12.28,12.64,10.3,5.56,23.73
2000-01-01,2301,12.16,15.32,12.9,11.14,7.86,12.89
