eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2603,12.91,12.73,12.82,14.99,16.75,14.25
2016-01-01,2603,11.11,10.92,10.92,11.25,11.15,12.91
2015-01-01,2603,21.08,21.03,18.94,15.11,13.1,11.11
2014-01-01,2603,16.2,16.02,15.61,15.07,16.39,21.08
2013-01-01,2603,16.39,15.89,15.39,14.84,16.07,16.2
2012-01-01,2603,17.84,17.93,16.16,14.7,14.25,16.39
2011-01-01,2603,19.14,19.22,20.58,17.98,13.66,17.84
2010-01-01,2603,14.57,14.88,15.54,16.39,17.01,19.14
2009-01-01,2603,12.17,12.75,13.68,12.79,14.11,14.57
2008-01-01,2603,20.44,21.85,19.81,15.86,11.51,12.17
2007-01-01,2603,14.52,15.21,14.0,14.9,20.8,20.44
2006-01-01,2603,11.98,12.15,13.11,13.26,13.17,14.52
2005-01-01,2603,12.11,12.41,11.95,11.35,12.38,11.98
2004-01-01,2603,11.76,11.87,9.42,10.66,14.15,12.11
2003-01-01,2603,8.39,9.46,7.38,8.74,9.6,11.76
2002-01-01,2603,5.17,4.85,5.2,4.79,3.54,8.39
2001-01-01,2603,5.52,4.85,4.65,4.42,3.15,5.17
2000-01-01,2603,7.19,7.17,5.91,5.89,5.46,5.52
