eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1227,68.66,67.84,67.75,75.12,71.55,66.14
2016-01-01,1227,63.64,63.64,63.4,64.05,72.76,68.66
2015-01-01,1227,55.82,54.52,54.38,65.52,59.13,63.64
2014-01-01,1227,53.58,53.32,53.0,53.13,50.29,55.82
2013-01-01,1227,49.64,51.59,57.69,51.7,56.99,53.58
2012-01-01,1227,40.37,37.76,38.81,36.46,44.25,49.64
2011-01-01,1227,25.9,26.42,30.55,36.03,34.56,40.37
2010-01-01,1227,15.75,16.29,19.52,21.14,24.02,25.9
2009-01-01,1227,6.1,7.04,7.41,6.94,9.13,15.75
2008-01-01,1227,3.8,3.77,4.28,5.28,4.91,6.1
2007-01-01,1227,2.72,2.89,3.02,3.68,4.06,3.8
2006-01-01,1227,2.55,2.54,2.63,2.77,2.58,2.72
2005-01-01,1227,1.67,1.68,1.65,1.73,1.78,2.55
2004-01-01,1227,1.06,1.1,1.17,1.18,1.26,1.67
2003-01-01,1227,0.74,0.77,0.69,0.79,0.8,1.06
2002-01-01,1227,0.69,0.77,0.78,0.69,0.61,0.74
2001-01-01,1227,0.75,0.81,0.73,0.53,0.46,0.69
2000-01-01,1227,1.16,1.18,1.02,0.95,0.62,0.75
