eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2527,20.01,19.35,19.4,19.07,18.78,28.66
2016-01-01,2527,15.92,15.43,15.35,15.39,16.13,20.01
2015-01-01,2527,18.05,19.19,18.62,16.27,14.56,15.92
2014-01-01,2527,13.33,13.25,12.44,12.59,14.52,18.05
2013-01-01,2527,9.98,9.87,10.46,9.87,10.55,13.33
2012-01-01,2527,9.21,8.69,8.42,8.07,10.2,9.98
2011-01-01,2527,12.15,11.61,12.22,14.31,9.14,9.21
2010-01-01,2527,12.16,13.38,12.66,10.73,12.39,12.15
2009-01-01,2527,4.02,4.46,4.55,13.22,13.45,12.16
2008-01-01,2527,12.05,13.57,12.24,8.39,4.53,4.02
2007-01-01,2527,11.25,11.59,9.56,10.17,10.22,12.05
2006-01-01,2527,3.0,3.11,3.67,5.51,5.12,11.25
2005-01-01,2527,3.92,4.12,5.42,3.87,3.36,3.0
2004-01-01,2527,7.22,7.01,5.98,5.15,4.54,3.92
2003-01-01,2527,2.31,2.46,3.62,3.25,4.87,7.22
2002-01-01,2527,4.58,5.46,5.57,3.61,2.33,2.31
2001-01-01,2527,6.19,5.67,4.15,5.21,3.18,4.58
2000-01-01,2527,21.88,12.42,20.45,10.31,6.24,6.19
