eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1447,8.07,8.15,7.98,8.26,8.55,7.94
2016-01-01,1447,8.32,7.85,7.76,6.94,7.65,8.07
2015-01-01,1447,10.1,10.33,10.57,9.52,8.8,8.32
2014-01-01,1447,12.34,12.94,12.29,11.39,10.43,10.1
2013-01-01,1447,8.74,8.49,9.19,10.64,12.38,12.34
2012-01-01,1447,7.7,7.24,7.19,6.93,7.99,8.74
2011-01-01,1447,10.13,10.47,10.2,9.58,7.71,7.7
2010-01-01,1447,11.16,11.02,12.11,9.17,10.81,10.13
2009-01-01,1447,3.13,3.39,3.16,4.11,7.19,11.16
2008-01-01,1447,6.4,6.42,6.55,3.95,2.72,3.13
2007-01-01,1447,6.7,7.54,7.3,7.27,9.25,6.4
2006-01-01,1447,3.13,3.16,3.67,3.67,3.74,6.7
2005-01-01,1447,4.95,4.93,4.57,3.79,4.43,3.13
2004-01-01,1447,3.43,3.67,3.15,3.15,5.03,4.95
2003-01-01,1447,2.46,2.61,2.14,2.62,2.5,3.43
2002-01-01,1447,3.75,3.73,3.7,3.13,2.18,2.46
2001-01-01,1447,2.45,2.7,2.25,1.68,1.6,3.75
2000-01-01,1447,5.9,5.93,5.36,5.06,2.2,2.45
