eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2385,79.6,78.71,79.5,76.14,71.54,74.23
2016-01-01,2385,79.5,78.81,74.97,71.92,78.61,79.6
2015-01-01,2385,84.89,86.75,88.22,84.2,76.74,79.5
2014-01-01,2385,77.05,75.2,76.86,79.88,90.18,84.89
2013-01-01,2385,75.91,75.62,81.02,75.23,71.69,77.05
2012-01-01,2385,53.93,52.06,53.84,50.67,66.92,75.91
2011-01-01,2385,47.33,49.49,50.84,50.94,45.39,53.93
2010-01-01,2385,74.7,74.27,72.12,61.65,59.59,47.33
2009-01-01,2385,36.82,38.29,47.21,53.43,60.1,74.7
2008-01-01,2385,40.91,43.97,49.71,42.75,41.4,36.82
2007-01-01,2385,34.72,36.22,34.48,42.82,53.99,40.91
2006-01-01,2385,21.62,21.19,22.68,22.18,26.42,34.72
2005-01-01,2385,15.78,15.63,14.88,15.33,14.57,21.62
2004-01-01,2385,27.24,28.23,25.27,22.27,19.38,15.78
2003-01-01,2385,14.26,14.84,14.97,21.95,23.69,27.24
2002-01-01,2385,18.65,17.54,17.4,14.02,15.76,14.26
2001-01-01,2385,8.98,8.84,9.58,8.23,5.44,18.65
2000-01-01,2385,7.71,8.62,7.6,6.63,5.8,8.98
