eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2399,9.06,9.06,10.89,14.34,12.97,22.83
2016-01-01,2399,6.98,6.85,6.65,7.37,9.05,9.06
2015-01-01,2399,9.26,9.43,8.87,7.96,6.7,6.98
2014-01-01,2399,11.26,11.48,11.35,11.53,10.61,9.26
2013-01-01,2399,10.29,9.52,9.43,9.9,9.59,11.26
2012-01-01,2399,12.87,12.48,12.1,11.71,10.81,10.29
2011-01-01,2399,11.48,11.48,12.34,12.12,10.58,12.87
2010-01-01,2399,15.32,15.35,15.45,13.6,13.55,11.48
2009-01-01,2399,7.5,7.79,9.67,13.08,16.54,15.32
2008-01-01,2399,10.71,11.07,11.07,7.71,6.11,7.5
2007-01-01,2399,13.35,14.26,14.12,17.5,18.57,10.71
2006-01-01,2399,7.26,7.54,8.0,7.97,7.64,13.35
2005-01-01,2399,4.46,3.92,3.5,5.43,4.83,7.26
2004-01-01,2399,10.33,10.29,8.89,7.32,5.56,4.46
2003-01-01,2399,5.51,5.96,9.03,13.78,12.51,10.33
2002-01-01,2399,11.91,11.25,11.37,9.19,7.12,5.51
2001-01-01,2399,9.07,8.8,7.47,5.84,3.93,11.91
2000-01-01,2399,23.36,34.71,27.41,17.68,6.27,9.07
