eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1303,63.88,63.44,64.59,66.99,70.06,76.84
2016-01-01,1303,56.33,54.98,52.79,51.45,54.57,63.88
2015-01-01,1303,55.72,56.94,62.23,59.22,47.4,56.33
2014-01-01,1303,50.77,51.16,52.27,58.53,54.01,55.72
2013-01-01,1303,41.28,39.8,46.51,47.37,49.5,50.77
2012-01-01,1303,48.98,46.2,45.53,40.05,44.87,41.28
2011-01-01,1303,61.29,60.87,60.65,54.24,49.28,48.98
2010-01-01,1303,44.42,45.51,44.02,34.63,48.26,61.29
2009-01-01,1303,26.89,27.77,30.36,28.0,36.26,44.42
2008-01-01,1303,42.45,43.02,41.3,35.66,31.11,26.89
2007-01-01,1303,33.5,34.19,32.64,38.79,49.06,42.45
2006-01-01,1303,23.39,23.06,22.27,22.82,24.94,33.5
2005-01-01,1303,17.54,17.56,16.96,17.58,19.02,23.39
2004-01-01,1303,15.87,16.52,15.09,16.86,19.05,17.54
2003-01-01,1303,9.56,10.25,8.72,11.68,13.5,15.87
2002-01-01,1303,8.89,8.62,8.45,7.64,7.57,9.56
2001-01-01,1303,7.01,6.67,6.64,6.8,4.57,8.89
2000-01-01,1303,10.31,10.38,9.58,9.75,7.85,7.01
