eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1618,8.77,9.0,8.15,8.4,8.88,9.43
2016-01-01,1618,7.9,7.95,7.33,7.38,8.07,8.77
2015-01-01,1618,8.1,8.32,8.17,6.59,6.83,7.9
2014-01-01,1618,9.4,9.45,8.89,8.84,8.55,8.1
2013-01-01,1618,10.08,9.95,10.44,9.59,9.26,9.4
2012-01-01,1618,9.62,8.73,8.73,8.48,10.39,10.08
2011-01-01,1618,16.72,16.32,15.03,13.54,8.48,9.62
2010-01-01,1618,16.88,16.64,15.59,13.3,16.88,16.72
2009-01-01,1618,9.73,10.24,8.9,15.48,18.56,16.88
2008-01-01,1618,9.14,9.42,9.5,7.33,5.45,9.73
2007-01-01,1618,6.7,7.09,7.58,9.38,9.46,9.14
2006-01-01,1618,4.63,4.78,5.67,5.24,4.93,6.7
2005-01-01,1618,7.69,7.08,5.77,7.32,4.94,4.63
2004-01-01,1618,12.69,15.46,14.14,13.38,12.3,7.69
2003-01-01,1618,6.72,7.25,7.34,8.23,9.74,12.69
2002-01-01,1618,5.91,5.05,4.59,4.24,4.65,6.72
2001-01-01,1618,3.07,2.97,2.74,2.56,1.81,5.91
2000-01-01,1618,6.15,9.29,5.79,5.52,3.5,3.07
