eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1310,20.98,20.17,19.54,19.83,18.76,20.01
2016-01-01,1310,14.09,13.89,12.66,12.58,13.45,20.98
2015-01-01,1310,11.62,12.18,11.82,12.02,10.75,14.09
2014-01-01,1310,13.77,13.85,12.6,13.74,10.71,11.62
2013-01-01,1310,6.37,6.81,7.33,9.96,15.35,13.77
2012-01-01,1310,6.51,6.44,6.13,5.44,8.8,6.37
2011-01-01,1310,11.5,11.67,11.71,9.77,5.84,6.51
2010-01-01,1310,14.47,14.39,12.24,10.73,11.59,11.5
2009-01-01,1310,8.66,10.12,10.61,9.51,10.77,14.47
2008-01-01,1310,10.52,10.64,10.64,8.24,6.18,8.66
2007-01-01,1310,9.86,10.54,9.96,10.86,13.73,10.52
2006-01-01,1310,9.57,10.18,11.04,9.43,10.11,9.86
2005-01-01,1310,12.27,11.64,10.38,11.4,11.25,9.57
2004-01-01,1310,16.23,17.28,14.19,14.08,15.38,12.27
2003-01-01,1310,14.71,16.55,12.03,16.66,16.11,16.23
2002-01-01,1310,19.86,17.81,12.82,11.82,12.72,14.71
2001-01-01,1310,10.08,9.49,9.67,8.31,5.78,19.86
2000-01-01,1310,20.37,19.61,15.38,15.92,10.84,10.08
