eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1313,10.98,11.22,10.53,11.06,14.14,16.73
2016-01-01,1313,7.21,7.14,6.96,7.25,8.56,10.98
2015-01-01,1313,8.83,8.91,9.18,7.9,7.4,7.21
2014-01-01,1313,10.27,10.49,10.19,9.74,8.79,8.83
2013-01-01,1313,10.95,10.88,10.64,10.36,10.57,10.27
2012-01-01,1313,10.47,10.38,10.73,10.44,11.26,10.95
2011-01-01,1313,12.69,13.18,13.79,13.38,8.31,10.47
2010-01-01,1313,9.59,9.59,11.07,9.26,11.65,12.69
2009-01-01,1313,5.98,6.75,6.65,7.41,8.05,9.59
2008-01-01,1313,8.87,9.06,9.44,7.4,6.17,5.98
2007-01-01,1313,7.41,7.89,7.5,8.95,12.86,8.87
2006-01-01,1313,3.97,4.32,4.46,4.34,5.25,7.41
2005-01-01,1313,3.93,3.84,3.66,3.95,4.42,3.97
2004-01-01,1313,4.09,4.16,3.13,3.74,4.8,3.93
2003-01-01,1313,3.37,3.88,2.7,3.78,4.12,4.09
2002-01-01,1313,4.0,3.75,2.86,2.97,3.11,3.37
2001-01-01,1313,1.86,1.77,1.49,1.36,1.17,4.0
2000-01-01,1313,4.9,4.96,4.07,3.62,2.17,1.86
