eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2354,86.01,81.98,84.09,84.46,84.14,75.64
2016-01-01,2354,63.5,62.97,58.59,65.78,83.63,86.01
2015-01-01,2354,71.37,74.32,73.48,100.08,82.79,63.5
2014-01-01,2354,56.94,59.25,59.96,58.69,64.02,71.37
2013-01-01,2354,62.08,59.55,59.25,54.85,61.0,56.94
2012-01-01,2354,82.75,77.82,75.36,76.06,84.32,62.08
2011-01-01,2354,74.98,76.31,92.57,84.27,68.6,82.75
2010-01-01,2354,71.81,75.27,74.41,70.36,64.76,74.98
2009-01-01,2354,45.72,46.02,48.56,46.27,52.66,71.81
2008-01-01,2354,77.85,90.21,79.37,60.5,51.16,45.72
2007-01-01,2354,134.7,135.26,104.71,150.29,162.21,77.85
2006-01-01,2354,70.51,71.95,71.79,82.98,111.51,134.7
2005-01-01,2354,22.14,23.14,22.91,32.17,45.89,70.51
2004-01-01,2354,15.09,14.62,13.69,13.69,14.29,22.14
2003-01-01,2354,4.83,5.28,4.89,7.31,11.82,15.09
2002-01-01,2354,8.21,7.52,7.19,5.61,6.61,4.83
2001-01-01,2354,8.74,8.59,8.68,6.3,5.0,8.21
2000-01-01,2354,13.59,14.3,13.86,11.4,5.88,8.74
