eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2327,97.22,98.49,122.1,121.54,175.63,414.74
2016-01-01,2327,75.03,81.8,74.32,76.34,75.58,97.22
2015-01-01,2327,87.57,80.87,85.16,68.26,73.33,75.03
2014-01-01,2327,37.42,37.55,40.38,57.31,59.03,87.57
2013-01-01,2327,25.5,24.87,24.99,27.39,27.79,37.42
2012-01-01,2327,23.6,23.42,23.29,23.35,23.79,25.5
2011-01-01,2327,37.54,41.57,41.32,34.08,22.47,23.6
2010-01-01,2327,32.9,33.15,40.73,34.53,34.53,37.54
2009-01-01,2327,16.78,17.71,19.96,17.84,23.87,32.9
2008-01-01,2327,28.98,28.74,27.44,24.6,17.71,16.78
2007-01-01,2327,34.89,36.54,33.98,41.6,35.64,28.98
2006-01-01,2327,32.7,34.77,34.89,29.22,29.83,34.89
2005-01-01,2327,29.83,29.46,24.71,31.54,29.95,32.7
2004-01-01,2327,48.86,52.46,43.92,45.2,33.31,29.83
2003-01-01,2327,23.0,23.91,17.32,25.68,36.85,48.86
2002-01-01,2327,68.91,70.43,63.83,31.69,23.36,23.0
2001-01-01,2327,81.64,84.51,74.3,66.25,40.1,68.91
2000-01-01,2327,57.73,70.88,64.15,59.28,36.8,81.64
