eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2701,12.56,12.56,12.47,12.56,12.62,12.72
2016-01-01,2701,12.21,12.17,12.04,12.04,12.21,12.56
2015-01-01,2701,12.12,12.24,12.83,12.0,11.79,12.21
2014-01-01,2701,11.31,11.31,11.08,11.31,12.08,12.12
2013-01-01,2701,10.04,10.07,10.15,10.04,10.82,11.31
2012-01-01,2701,9.38,9.38,9.41,8.86,10.79,10.04
2011-01-01,2701,10.25,10.25,10.35,11.61,9.45,9.38
2010-01-01,2701,10.31,10.5,10.1,8.99,11.71,10.25
2009-01-01,2701,7.27,7.83,7.83,8.09,8.35,10.31
2008-01-01,2701,10.89,11.53,10.64,7.76,6.15,7.27
2007-01-01,2701,8.94,9.39,8.49,9.34,10.22,10.89
2006-01-01,2701,5.85,6.7,9.5,8.6,8.72,8.94
2005-01-01,2701,4.03,4.06,4.1,5.51,5.98,5.85
2004-01-01,2701,4.02,4.12,3.89,3.65,3.78,4.03
2003-01-01,2701,3.51,3.61,3.06,3.5,3.62,4.02
2002-01-01,2701,3.56,3.55,3.92,3.51,2.96,3.51
2001-01-01,2701,2.88,2.88,3.01,2.82,2.71,3.56
2000-01-01,2701,3.77,3.85,3.33,3.02,2.56,2.88
