eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2388,11.05,11.1,10.6,9.97,10.95,42.95
2016-01-01,2388,10.4,12.15,13.6,12.55,11.3,11.05
2015-01-01,2388,8.52,8.2,9.17,5.2,7.63,10.4
2014-01-01,2388,25.1,25.3,22.05,23.95,21.2,8.52
2013-01-01,2388,19.7,19.75,20.0,19.0,25.0,25.1
2012-01-01,2388,36.7,37.6,35.1,21.9,21.4,19.7
2011-01-01,2388,62.3,60.1,51.9,70.0,45.3,36.7
2010-01-01,2388,37.0,37.3,34.8,50.3,51.2,62.3
2009-01-01,2388,89.79,88.84,79.37,58.99,46.06,37.0
2008-01-01,2388,82.45,86.0,91.69,94.29,65.86,89.79
2007-01-01,2388,162.52,171.05,152.34,164.89,112.06,82.45
2006-01-01,2388,118.46,120.83,161.34,133.38,119.88,162.52
2005-01-01,2388,79.37,79.13,75.81,102.58,104.24,118.46
2004-01-01,2388,168.15,168.15,156.57,119.68,88.37,79.37
2003-01-01,2388,128.4,149.79,155.63,191.04,223.06,168.15
2002-01-01,2388,338.52,313.69,267.94,185.6,182.09,128.4
2001-01-01,2388,563.66,519.54,483.6,375.77,209.12,338.52
2000-01-01,2388,330.39,413.89,370.33,357.98,480.33,563.66
