eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2615,16.8,16.52,16.09,17.04,17.96,17.53
2016-01-01,2615,16.3,16.08,15.41,15.68,15.09,16.8
2015-01-01,2615,31.29,29.81,27.55,19.97,20.16,16.3
2014-01-01,2615,11.45,11.61,12.04,12.12,18.45,31.29
2013-01-01,2615,12.09,12.01,12.47,11.98,13.1,11.45
2012-01-01,2615,12.7,11.71,11.71,11.1,12.24,12.09
2011-01-01,2615,13.72,14.67,14.74,14.77,10.64,12.7
2010-01-01,2615,12.09,12.33,12.91,13.55,14.8,13.72
2009-01-01,2615,10.37,10.4,10.6,10.5,11.42,12.09
2008-01-01,2615,15.89,16.21,15.69,13.55,9.62,10.37
2007-01-01,2615,12.55,13.1,12.24,14.4,15.14,15.89
2006-01-01,2615,9.05,9.64,10.06,10.17,10.2,12.55
2005-01-01,2615,10.09,10.63,9.68,9.22,10.73,9.05
2004-01-01,2615,7.8,8.18,6.93,7.68,10.29,10.09
2003-01-01,2615,5.38,5.52,5.07,5.57,7.58,7.8
2002-01-01,2615,2.87,2.87,3.04,3.37,3.85,5.38
2001-01-01,2615,2.38,2.27,2.23,2.45,1.97,2.87
2000-01-01,2615,2.71,2.76,2.43,2.36,2.08,2.38
