eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2617,12.97,12.49,12.3,13.31,14.18,15.33
2016-01-01,2617,12.83,12.74,12.31,11.46,11.72,12.97
2015-01-01,2617,18.28,18.28,18.42,15.74,12.27,12.83
2014-01-01,2617,20.73,20.81,19.37,19.19,19.83,18.28
2013-01-01,2617,19.7,19.32,19.19,18.64,24.76,20.73
2012-01-01,2617,25.64,24.47,23.87,24.35,21.39,19.7
2011-01-01,2617,23.87,24.02,24.77,24.13,21.9,25.64
2010-01-01,2617,29.41,30.26,28.63,27.36,27.69,23.87
2009-01-01,2617,29.02,33.56,37.31,38.95,36.27,29.41
2008-01-01,2617,34.82,35.63,47.34,31.83,25.1,29.02
2007-01-01,2617,24.85,25.76,21.39,21.21,49.45,34.82
2006-01-01,2617,9.58,9.87,10.12,10.97,11.88,24.85
2005-01-01,2617,9.72,9.72,9.23,9.37,9.33,9.58
2004-01-01,2617,8.65,8.5,7.02,7.36,10.97,9.72
2003-01-01,2617,3.52,3.73,3.32,3.7,6.83,8.65
2002-01-01,2617,2.6,2.66,2.91,2.77,2.88,3.52
2001-01-01,2617,1.49,1.41,1.36,1.47,1.56,2.6
2000-01-01,2617,1.99,2.12,2.01,1.87,1.32,1.49
