eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1432,15.0,15.0,14.55,17.05,14.0,11.6
2016-01-01,1432,23.4,23.45,20.05,21.8,18.4,15.0
2015-01-01,1432,19.8,20.55,19.4,17.5,18.6,23.4
2014-01-01,1432,24.6,23.7,24.6,24.4,23.4,19.8
2013-01-01,1432,15.16,14.89,18.01,23.36,25.4,24.6
2012-01-01,1432,6.06,6.05,6.06,7.83,9.1,15.16
2011-01-01,1432,9.84,9.84,9.37,8.47,7.56,6.06
2010-01-01,1432,5.94,6.18,5.05,5.33,6.69,9.84
2009-01-01,1432,1.47,2.01,2.67,2.85,3.92,5.94
2008-01-01,1432,4.15,3.88,3.88,4.05,3.25,1.47
2007-01-01,1432,4.05,5.66,4.69,4.63,3.45,4.15
2006-01-01,1432,2.23,2.07,1.31,4.46,4.35,4.05
2005-01-01,1432,29.26,29.99,10.8,10.8,7.54,2.23
2004-01-01,1432,48.2,47.2,49.88,44.86,47.53,29.26
2003-01-01,1432,66.62,70.3,18.84,54.23,48.54,48.2
2002-01-01,1432,78.66,77.16,70.69,61.73,49.78,66.62
2001-01-01,1432,82.64,81.64,78.16,81.64,61.73,78.66
2000-01-01,1432,144.37,136.41,117.49,101.56,89.61,82.64
