eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1466,11.75,11.2,11.65,12.15,11.95,10.9
2016-01-01,1466,14.75,14.2,13.8,13.35,13.5,11.75
2015-01-01,1466,19.03,19.51,20.47,16.53,19.0,14.75
2014-01-01,1466,17.78,17.22,17.36,21.96,20.33,19.03
2013-01-01,1466,17.17,16.11,16.47,16.29,18.86,17.78
2012-01-01,1466,15.6,14.89,14.85,15.51,15.76,17.17
2011-01-01,1466,33.03,30.65,26.36,24.02,15.85,15.6
2010-01-01,1466,6.24,7.86,9.88,10.6,22.47,33.03
2009-01-01,1466,3.02,3.03,3.02,2.83,4.73,6.24
2008-01-01,1466,6.83,6.77,6.33,4.37,2.68,3.02
2007-01-01,1466,6.72,8.06,7.7,7.45,8.97,6.83
2006-01-01,1466,2.86,3.02,3.18,3.78,4.13,6.72
2005-01-01,1466,5.22,5.31,4.99,3.95,2.72,2.86
2004-01-01,1466,4.33,4.33,4.37,4.37,7.23,5.22
2003-01-01,1466,2.79,2.86,1.91,2.97,2.82,4.33
2002-01-01,1466,2.27,3.16,3.97,2.37,1.88,2.79
2001-01-01,1466,2.45,2.02,1.83,1.37,1.1,2.27
2000-01-01,1466,8.64,8.46,8.7,7.75,2.69,2.45
