eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2375,16.68,18.04,23.93,26.46,28.84,42.55
2016-01-01,2375,12.54,12.44,12.54,13.74,15.9,16.68
2015-01-01,2375,19.7,20.43,25.41,19.19,15.03,12.54
2014-01-01,2375,27.58,28.72,26.54,27.48,24.16,19.7
2013-01-01,2375,15.6,17.48,18.33,16.78,18.36,27.58
2012-01-01,2375,13.22,13.06,12.66,10.89,10.71,15.6
2011-01-01,2375,22.86,22.86,21.28,18.6,13.22,13.22
2010-01-01,2375,26.94,27.29,44.54,37.13,35.61,22.86
2009-01-01,2375,19.99,21.61,20.75,22.57,22.32,26.94
2008-01-01,2375,35.56,35.71,33.99,24.86,18.97,19.99
2007-01-01,2375,43.93,45.76,42.61,48.6,48.55,35.56
2006-01-01,2375,38.55,40.58,37.29,31.05,31.7,43.93
2005-01-01,2375,43.8,45.34,35.33,40.57,30.39,38.55
2004-01-01,2375,56.68,62.31,58.56,52.94,43.8,43.8
2003-01-01,2375,43.86,45.49,41.77,67.3,54.58,56.68
2002-01-01,2375,78.22,76.97,63.58,46.01,43.4,43.86
2001-01-01,2375,55.45,57.42,51.51,41.17,34.51,78.22
2000-01-01,2375,90.22,109.91,90.55,87.93,31.5,55.45
