eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2431,14.54,14.73,14.64,14.49,18.65,14.55
2016-01-01,2431,13.87,13.26,12.57,11.73,14.73,14.54
2015-01-01,2431,23.3,23.62,19.99,18.25,11.5,13.87
2014-01-01,2431,21.09,23.85,25.31,23.02,19.44,23.3
2013-01-01,2431,6.78,6.53,6.78,8.63,8.28,21.09
2012-01-01,2431,8.21,8.3,7.58,6.52,7.0,6.78
2011-01-01,2431,12.38,12.34,11.57,10.5,7.28,8.21
2010-01-01,2431,18.87,17.38,16.12,15.53,18.7,12.38
2009-01-01,2431,6.61,7.23,9.24,10.14,11.05,18.87
2008-01-01,2431,7.36,7.82,8.18,6.84,4.03,6.61
2007-01-01,2431,9.95,9.32,8.22,10.54,10.3,7.36
2006-01-01,2431,8.19,8.86,8.12,6.79,7.24,9.95
2005-01-01,2431,9.48,10.41,9.74,9.85,7.86,8.19
2004-01-01,2431,8.43,8.7,8.06,6.71,6.09,9.48
2003-01-01,2431,7.44,7.8,7.62,9.01,8.4,8.43
2002-01-01,2431,12.48,11.77,11.11,7.46,8.11,7.44
2001-01-01,2431,8.12,7.59,8.52,7.19,4.05,12.48
2000-01-01,2431,10.7,12.8,10.55,8.18,5.91,8.12
