eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1702,56.69,56.05,55.77,59.16,58.35,57.78
2016-01-01,1702,54.63,54.45,52.6,59.74,63.82,56.69
2015-01-01,1702,58.74,58.06,57.12,58.23,61.94,54.63
2014-01-01,1702,50.33,49.25,47.68,55.71,49.53,58.74
2013-01-01,1702,22.62,22.18,25.16,28.23,36.67,50.33
2012-01-01,1702,23.97,22.55,24.25,22.94,25.12,22.62
2011-01-01,1702,33.03,33.03,30.06,28.8,15.47,23.97
2010-01-01,1702,27.28,27.47,33.87,27.47,33.03,33.03
2009-01-01,1702,4.54,4.69,5.27,6.09,10.88,27.28
2008-01-01,1702,7.53,7.57,9.51,6.09,3.87,4.54
2007-01-01,1702,6.63,7.31,7.34,7.42,11.42,7.53
2006-01-01,1702,3.61,3.67,4.06,3.87,3.58,6.63
2005-01-01,1702,4.64,4.46,4.0,3.96,3.73,3.61
2004-01-01,1702,6.53,6.79,5.64,4.97,4.83,4.64
2003-01-01,1702,4.09,4.41,3.55,4.31,4.45,6.53
2002-01-01,1702,5.46,5.43,4.99,4.34,3.33,4.09
2001-01-01,1702,3.94,3.58,3.3,2.96,2.5,5.46
2000-01-01,1702,5.93,6.04,4.96,4.2,2.77,3.94
