eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1714,8.68,8.7,8.7,8.1,9.17,8.57
2016-01-01,1714,7.04,6.74,6.61,6.47,7.08,8.68
2015-01-01,1714,8.46,8.35,8.25,7.54,6.69,7.04
2014-01-01,1714,12.69,13.13,12.19,12.02,9.43,8.46
2013-01-01,1714,11.63,11.37,12.25,10.96,12.86,12.69
2012-01-01,1714,13.55,12.99,13.14,12.47,13.42,11.63
2011-01-01,1714,11.1,11.33,12.9,12.87,11.28,13.55
2010-01-01,1714,10.95,10.78,10.06,9.26,10.57,11.1
2009-01-01,1714,5.02,5.21,5.81,6.38,8.22,10.95
2008-01-01,1714,6.32,6.35,6.94,5.46,4.37,5.02
2007-01-01,1714,4.69,4.97,5.93,7.0,7.22,6.32
2006-01-01,1714,3.69,3.78,4.18,3.58,3.27,4.69
2005-01-01,1714,4.8,4.75,4.55,4.23,3.51,3.69
2004-01-01,1714,6.27,6.34,5.71,5.42,5.64,4.8
2003-01-01,1714,5.85,5.87,5.5,5.64,5.56,6.27
2002-01-01,1714,6.62,6.41,5.9,5.1,5.48,5.85
2001-01-01,1714,6.4,6.69,6.01,5.55,5.16,6.62
2000-01-01,1714,5.42,6.43,5.37,5.24,4.1,6.4
