eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9924,42.0,41.8,42.15,42.3,38.9,37.1
2016-01-01,9924,44.7,42.0,42.45,51.2,42.45,42.0
2015-01-01,9924,38.7,38.5,39.95,39.15,51.3,44.7
2014-01-01,9924,31.2,31.85,31.8,31.7,29.3,38.7
2013-01-01,9924,28.15,27.05,28.45,27.85,31.5,31.2
2012-01-01,9924,18.85,19.55,19.3,20.6,24.35,28.15
2011-01-01,9924,23.1,23.2,22.45,21.1,17.0,18.85
2010-01-01,9924,20.7,21.0,20.4,18.6,20.05,23.1
2009-01-01,9924,13.35,16.25,17.4,14.4,17.8,20.7
2008-01-01,9924,18.0,17.9,19.1,16.25,12.1,13.35
2007-01-01,9924,27.8,27.9,29.0,30.2,26.3,18.0
2006-01-01,9924,35.25,34.9,36.05,36.65,28.2,27.8
2005-01-01,9924,35.88,35.58,32.89,35.19,36.15,35.25
2004-01-01,9924,33.04,32.64,28.43,31.08,30.19,35.88
2003-01-01,9924,18.33,19.41,19.21,20.98,24.41,33.04
2002-01-01,9924,23.3,23.3,22.23,20.81,18.23,18.33
2001-01-01,9924,20.72,21.46,18.41,23.84,16.63,23.3
2000-01-01,9924,15.44,16.08,14.22,11.34,10.93,20.72
