eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2314,32.35,29.4,30.15,34.15,38.35,27.55
2016-01-01,2314,18.7,19.26,19.02,19.42,26.45,32.35
2015-01-01,2314,25.26,25.96,24.07,21.6,14.84,18.7
2014-01-01,2314,35.17,35.27,32.2,35.47,32.49,25.26
2013-01-01,2314,37.94,33.58,32.69,36.26,39.03,35.17
2012-01-01,2314,31.68,30.01,30.47,33.35,40.93,37.94
2011-01-01,2314,44.57,43.66,42.6,44.42,20.46,31.68
2010-01-01,2314,62.45,60.79,59.42,47.9,63.06,44.57
2009-01-01,2314,37.78,46.03,47.83,44.53,46.08,62.45
2008-01-01,2314,61.62,61.62,60.42,39.73,37.63,37.78
2007-01-01,2314,46.93,50.98,45.43,60.28,79.17,61.62
2006-01-01,2314,31.49,35.99,45.58,40.33,41.38,46.93
2005-01-01,2314,45.13,42.73,39.43,38.08,33.44,31.49
2004-01-01,2314,65.97,65.97,50.08,39.73,44.38,45.13
2003-01-01,2314,42.28,44.38,30.14,34.04,34.49,65.97
2002-01-01,2314,80.05,82.53,74.85,59.98,70.47,42.28
2001-01-01,2314,109.29,103.26,99.82,85.01,69.39,80.05
2000-01-01,2314,178.08,196.01,170.31,163.5,138.54,109.29
