eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1608,8.51,8.41,7.86,8.74,9.2,11.17
2016-01-01,1608,6.6,6.54,6.26,5.94,6.6,8.51
2015-01-01,1608,9.33,9.34,9.31,8.37,6.53,6.6
2014-01-01,1608,10.42,10.25,10.42,10.47,9.77,9.33
2013-01-01,1608,9.92,9.75,9.34,9.5,9.15,10.42
2012-01-01,1608,6.78,6.45,7.12,6.54,8.72,9.92
2011-01-01,1608,8.91,8.95,9.07,8.79,7.0,6.78
2010-01-01,1608,9.34,9.45,8.92,8.08,8.87,8.91
2009-01-01,1608,4.49,4.96,5.04,5.59,7.01,9.34
2008-01-01,1608,9.12,9.72,8.7,6.8,4.7,4.49
2007-01-01,1608,7.12,7.36,7.05,7.49,8.59,9.12
2006-01-01,1608,3.76,4.0,4.84,5.04,5.92,7.12
2005-01-01,1608,4.64,4.54,4.16,4.66,3.75,3.76
2004-01-01,1608,6.26,6.61,5.6,5.43,5.81,4.64
2003-01-01,1608,3.49,3.93,3.41,4.07,4.0,6.26
2002-01-01,1608,3.1,3.43,3.05,2.77,2.46,3.49
2001-01-01,1608,3.46,3.49,2.77,2.17,1.56,3.1
2000-01-01,1608,7.35,7.3,4.97,4.32,2.65,3.46
