eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9908,22.98,23.12,23.44,23.58,24.25,26.61
2016-01-01,9908,20.48,20.52,20.52,21.14,21.97,22.98
2015-01-01,9908,20.02,19.89,20.23,20.02,19.37,20.48
2014-01-01,9908,19.01,18.97,19.3,20.31,20.27,20.02
2013-01-01,9908,16.79,16.83,17.02,17.06,17.87,19.01
2012-01-01,9908,13.78,13.71,13.89,14.23,16.59,16.79
2011-01-01,9908,12.56,12.63,12.77,13.01,12.6,13.78
2010-01-01,9908,12.41,12.25,11.91,11.38,12.21,12.56
2009-01-01,9908,8.85,9.04,9.39,9.64,10.78,12.41
2008-01-01,9908,11.09,11.55,12.16,11.42,8.75,8.85
2007-01-01,9908,11.13,11.39,9.83,9.94,10.48,11.09
2006-01-01,9908,6.6,6.6,7.52,7.74,8.09,11.13
2005-01-01,9908,6.28,6.23,6.15,6.87,6.68,6.6
2004-01-01,9908,6.96,6.81,6.06,6.3,6.41,6.28
2003-01-01,9908,4.63,4.79,4.65,4.84,4.55,6.96
2002-01-01,9908,5.01,5.23,5.21,4.63,4.3,4.63
2001-01-01,9908,5.99,5.8,5.1,4.31,4.72,5.01
2000-01-01,9908,9.64,10.2,6.9,7.76,5.8,5.99
