eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1446,22.85,24.49,24.09,22.9,21.4,23.0
2016-01-01,1446,20.09,19.8,19.45,17.68,17.67,22.85
2015-01-01,1446,27.46,27.42,27.95,22.81,20.39,20.09
2014-01-01,1446,29.4,29.16,27.34,29.74,31.54,27.46
2013-01-01,1446,21.78,20.78,26.73,27.11,31.13,29.4
2012-01-01,1446,12.42,12.24,11.54,11.82,16.45,21.78
2011-01-01,1446,17.42,17.51,17.65,20.41,14.57,12.42
2010-01-01,1446,12.89,12.8,16.25,15.46,15.36,17.42
2009-01-01,1446,6.38,6.3,6.63,7.88,7.46,12.89
2008-01-01,1446,8.91,8.85,9.03,9.08,6.04,6.38
2007-01-01,1446,6.64,6.72,8.24,11.73,12.83,8.91
2006-01-01,1446,3.75,4.14,4.46,4.34,4.12,6.64
2005-01-01,1446,6.0,5.72,4.8,5.38,3.96,3.75
2004-01-01,1446,9.89,12.33,10.75,7.53,7.63,6.0
2003-01-01,1446,8.39,8.32,7.07,7.89,7.24,9.89
2002-01-01,1446,10.69,10.47,11.77,10.36,9.07,8.39
2001-01-01,1446,8.98,9.59,7.56,6.07,6.13,10.69
2000-01-01,1446,24.29,23.21,20.08,15.98,7.88,8.98
