eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2605,22.22,21.15,19.33,20.31,21.1,17.11
2016-01-01,2605,17.49,18.07,17.89,17.01,16.78,22.22
2015-01-01,2605,20.94,20.86,20.69,21.03,16.08,17.49
2014-01-01,2605,22.7,22.62,21.36,21.32,22.63,20.94
2013-01-01,2605,20.76,20.88,21.23,20.76,23.55,22.7
2012-01-01,2605,21.36,21.14,21.65,19.72,19.76,20.76
2011-01-01,2605,21.62,22.09,22.16,22.09,18.29,21.36
2010-01-01,2605,25.49,25.53,25.24,23.66,24.89,21.62
2009-01-01,2605,16.9,18.41,19.11,21.79,23.44,25.49
2008-01-01,2605,28.4,28.44,28.35,23.59,17.77,16.9
2007-01-01,2605,20.0,21.48,21.44,24.25,36.26,28.4
2006-01-01,2605,11.0,11.34,11.63,12.28,15.36,20.0
2005-01-01,2605,8.18,8.39,7.98,8.26,9.72,11.0
2004-01-01,2605,5.47,5.21,4.41,5.16,8.39,8.18
2003-01-01,2605,1.83,2.05,1.7,1.94,3.16,5.47
2002-01-01,2605,1.09,1.08,1.1,1.06,1.25,1.83
2001-01-01,2605,0.85,0.77,0.71,0.85,0.68,1.09
2000-01-01,2605,1.03,1.03,0.92,0.8,0.57,0.85
