eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2425,18.9,18.6,18.0,17.1,17.0,31.85
2016-01-01,2425,18.3,17.35,19.35,19.8,23.45,18.9
2015-01-01,2425,29.5,31.0,26.7,22.9,16.75,18.3
2014-01-01,2425,43.86,48.53,37.59,35.64,28.85,29.5
2013-01-01,2425,39.66,38.71,38.37,36.4,38.06,43.86
2012-01-01,2425,29.88,28.37,27.18,39.58,38.77,39.66
2011-01-01,2425,15.43,15.59,13.87,11.25,9.57,29.88
2010-01-01,2425,31.48,32.26,30.47,24.47,20.96,15.43
2009-01-01,2425,8.5,8.87,9.16,8.76,20.21,31.48
2008-01-01,2425,18.27,18.38,16.92,10.39,7.78,8.5
2007-01-01,2425,53.91,54.43,48.98,47.3,31.1,18.27
2006-01-01,2425,17.3,17.3,18.01,21.9,24.75,53.91
2005-01-01,2425,18.7,17.22,16.52,27.84,18.86,17.3
2004-01-01,2425,39.15,42.43,36.9,23.78,16.44,18.7
2003-01-01,2425,33.82,34.85,35.05,51.25,38.95,39.15
2002-01-01,2425,100.87,95.79,77.64,59.24,52.68,33.82
2001-01-01,2425,79.82,84.11,87.41,89.62,45.35,100.87
2000-01-01,2425,148.43,159.42,136.61,135.57,63.33,79.82
