eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1101,31.01,30.84,29.46,29.67,29.47,32.1
2016-01-01,1101,24.7,24.46,26.18,26.18,29.92,31.01
2015-01-01,1101,32.48,32.63,32.36,29.83,27.34,24.7
2014-01-01,1101,33.69,33.69,33.45,32.57,33.41,32.48
2013-01-01,1101,25.03,25.16,25.66,24.66,29.39,33.69
2012-01-01,1101,21.45,21.86,22.3,22.02,23.96,25.03
2011-01-01,1101,21.73,21.94,23.98,26.58,19.44,21.45
2010-01-01,1101,16.48,16.31,15.57,14.85,19.78,21.73
2009-01-01,1101,16.0,16.98,17.88,16.77,20.46,16.48
2008-01-01,1101,28.02,26.82,24.58,20.25,10.02,16.0
2007-01-01,1101,13.07,13.42,13.75,17.6,26.87,28.02
2006-01-01,1101,10.38,10.3,11.14,10.41,12.01,13.07
2005-01-01,1101,6.5,6.72,6.94,7.14,8.85,10.38
2004-01-01,1101,6.21,6.11,4.99,5.25,7.05,6.5
2003-01-01,1101,4.17,4.56,3.33,3.92,4.19,6.21
2002-01-01,1101,3.29,3.84,3.52,3.52,2.49,4.17
2001-01-01,1101,4.35,4.1,3.83,2.89,2.35,3.29
2000-01-01,1101,8.75,8.96,6.28,6.43,4.82,4.35
