eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1712,14.44,14.48,13.99,14.17,16.32,16.22
2016-01-01,1712,12.35,12.31,11.8,11.97,13.68,14.44
2015-01-01,1712,13.62,14.11,14.15,12.54,11.76,12.35
2014-01-01,1712,12.89,13.19,13.81,14.27,13.82,13.62
2013-01-01,1712,10.65,10.54,10.58,11.09,11.69,12.89
2012-01-01,1712,9.53,9.09,9.12,9.15,10.1,10.65
2011-01-01,1712,8.79,8.79,9.02,9.11,7.09,9.53
2010-01-01,1712,8.65,8.71,8.43,8.01,9.34,8.79
2009-01-01,1712,7.18,9.03,9.15,8.51,8.22,8.65
2008-01-01,1712,6.64,6.97,9.79,7.91,5.89,7.18
2007-01-01,1712,5.39,5.57,5.68,6.98,7.13,6.64
2006-01-01,1712,2.68,2.72,3.14,3.24,3.38,5.39
2005-01-01,1712,3.66,3.68,3.52,3.35,2.9,2.68
2004-01-01,1712,5.07,4.88,4.18,3.76,3.82,3.66
2003-01-01,1712,2.63,2.72,2.12,3.02,3.29,5.07
2002-01-01,1712,2.96,2.93,2.96,2.36,1.77,2.63
2001-01-01,1712,2.44,2.65,2.57,2.24,1.67,2.96
2000-01-01,1712,2.73,2.75,2.49,2.61,1.97,2.44
