eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1531,17.78,16.99,16.95,18.16,19.27,21.95
2016-01-01,1531,15.5,15.46,15.14,14.78,15.42,17.78
2015-01-01,1531,18.43,18.22,19.5,16.38,15.9,15.5
2014-01-01,1531,24.52,23.58,22.06,21.61,18.09,18.43
2013-01-01,1531,15.65,15.92,16.85,17.4,19.08,24.52
2012-01-01,1531,16.41,15.92,15.64,15.36,14.45,15.65
2011-01-01,1531,22.19,22.39,24.94,23.65,15.15,16.41
2010-01-01,1531,14.48,14.91,15.72,16.46,19.87,22.19
2009-01-01,1531,8.59,8.62,9.2,8.18,10.27,14.48
2008-01-01,1531,15.55,16.17,14.15,11.88,9.98,8.59
2007-01-01,1531,11.73,12.03,13.47,17.48,23.19,15.55
2006-01-01,1531,11.28,11.33,11.59,9.5,10.44,11.73
2005-01-01,1531,10.2,10.23,9.75,10.33,13.92,11.28
2004-01-01,1531,14.74,14.61,12.61,11.92,11.8,10.2
2003-01-01,1531,11.37,12.23,11.76,13.45,14.34,14.74
2002-01-01,1531,5.95,6.09,7.03,7.5,7.17,11.37
2001-01-01,1531,8.3,8.46,6.59,5.5,5.06,5.95
2000-01-01,1531,5.08,6.6,5.7,5.5,6.3,8.3
