eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2308,165.5,167.5,174.0,163.0,154.5,130.0
2016-01-01,2308,140.0,138.0,146.0,157.5,167.0,165.5
2015-01-01,2308,194.42,192.93,187.94,156.53,158.03,140.0
2014-01-01,2308,185.45,184.45,184.45,216.85,190.93,194.42
2013-01-01,2308,129.61,128.62,147.06,141.58,144.57,185.45
2012-01-01,2308,84.15,83.65,92.52,89.43,111.67,129.61
2011-01-01,2308,118.15,123.13,129.12,104.69,71.79,84.15
2010-01-01,2308,99.7,101.2,102.69,103.69,130.61,118.15
2009-01-01,2308,61.87,60.8,75.46,74.68,91.43,99.7
2008-01-01,2308,84.43,86.34,88.84,81.26,80.15,61.87
2007-01-01,2308,96.29,96.29,92.14,118.65,119.31,84.43
2006-01-01,2308,65.89,68.67,92.14,83.05,86.52,96.29
2005-01-01,2308,36.31,36.59,36.38,38.55,50.41,65.89
2004-01-01,2308,28.5,29.59,29.38,29.92,34.94,36.31
2003-01-01,2308,25.51,25.97,25.84,29.04,30.27,28.5
2002-01-01,2308,29.77,29.53,29.03,27.59,27.98,25.51
2001-01-01,2308,45.19,45.59,40.17,33.95,17.27,29.77
2000-01-01,2308,53.67,52.71,48.85,47.4,38.97,45.19
