eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2501,18.97,18.59,17.6,16.95,15.73,14.7
2016-01-01,2501,12.43,12.13,12.22,12.48,13.12,18.97
2015-01-01,2501,14.82,15.3,15.26,14.17,12.22,12.43
2014-01-01,2501,14.1,13.99,13.42,13.61,12.79,14.82
2013-01-01,2501,12.2,12.28,12.64,13.76,15.67,14.1
2012-01-01,2501,9.13,8.99,9.3,9.16,10.21,12.2
2011-01-01,2501,9.43,9.3,9.56,9.92,7.92,9.13
2010-01-01,2501,8.63,8.91,7.94,7.07,10.37,9.43
2009-01-01,2501,6.26,6.66,6.7,8.6,8.28,8.63
2008-01-01,2501,15.18,15.75,14.85,9.54,5.55,6.26
2007-01-01,2501,11.04,11.5,11.15,11.36,9.99,15.18
2006-01-01,2501,8.71,9.09,12.09,14.04,12.29,11.04
2005-01-01,2501,9.55,9.32,8.07,8.18,7.46,8.71
2004-01-01,2501,10.16,10.91,8.6,10.37,10.72,9.55
2003-01-01,2501,4.34,4.53,4.26,5.27,7.73,10.16
2002-01-01,2501,4.59,5.38,5.46,4.67,4.07,4.34
2001-01-01,2501,4.21,3.96,3.93,3.77,4.07,4.59
2000-01-01,2501,6.17,5.79,5.02,4.65,3.81,4.21
