eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1507,48.66,45.74,45.74,47.48,54.57,54.09
2016-01-01,1507,40.25,38.96,40.03,39.95,43.18,48.66
2015-01-01,1507,57.74,57.57,57.98,48.33,46.37,40.25
2014-01-01,1507,70.54,69.83,69.99,56.84,56.92,57.74
2013-01-01,1507,44.64,45.55,53.29,46.08,61.62,70.54
2012-01-01,1507,33.44,33.73,35.76,35.98,46.76,44.64
2011-01-01,1507,32.23,36.56,36.42,40.48,33.23,33.44
2010-01-01,1507,17.56,18.59,19.35,18.28,28.31,32.23
2009-01-01,1507,10.0,10.0,11.41,11.5,14.71,17.56
2008-01-01,1507,16.24,16.84,16.07,10.72,8.12,10.0
2007-01-01,1507,10.7,11.01,11.53,12.41,18.0,16.24
2006-01-01,1507,9.32,9.59,10.05,9.86,9.9,10.7
2005-01-01,1507,8.84,8.76,8.95,9.49,11.26,9.32
2004-01-01,1507,11.85,11.75,9.36,9.36,9.15,8.84
2003-01-01,1507,11.22,11.17,8.31,9.41,9.21,11.85
2002-01-01,1507,6.17,6.15,6.91,7.69,7.3,11.22
2001-01-01,1507,6.58,6.05,5.26,5.8,5.23,6.17
2000-01-01,1507,8.1,8.06,7.32,6.8,6.1,6.58
