eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1434,30.03,29.22,28.36,27.69,29.06,30.24
2016-01-01,1434,26.72,25.21,25.16,27.02,26.65,30.03
2015-01-01,1434,26.95,27.77,29.79,27.4,27.63,26.72
2014-01-01,1434,27.22,26.77,25.61,26.45,24.76,26.95
2013-01-01,1434,21.18,21.03,21.64,22.03,24.29,27.22
2012-01-01,1434,20.76,20.21,20.69,19.62,21.68,21.18
2011-01-01,1434,20.65,20.37,21.38,22.22,20.21,20.76
2010-01-01,1434,17.23,17.33,16.79,15.18,17.59,20.65
2009-01-01,1434,12.04,12.57,14.21,14.37,14.47,17.23
2008-01-01,1434,18.66,19.44,18.91,16.5,12.7,12.04
2007-01-01,1434,15.67,16.66,15.96,19.11,21.15,18.66
2006-01-01,1434,8.33,8.33,9.51,8.35,9.56,15.67
2005-01-01,1434,7.24,7.26,6.91,7.08,7.32,8.33
2004-01-01,1434,6.11,6.38,5.78,5.89,7.48,7.24
2003-01-01,1434,5.21,5.27,4.54,5.16,5.39,6.11
2002-01-01,1434,4.57,4.47,4.6,4.63,4.48,5.21
2001-01-01,1434,3.93,3.74,3.46,3.37,2.76,4.57
2000-01-01,1434,6.06,6.41,5.3,5.54,5.16,3.93
